"Id","SalePrice"
2853,248698.395197903
2854,138640.378469215
2855,222816.17895727
2856,213082.686050552
2857,202472.695963153
2858,198920.055616281
2859,141920.356684715
2860,129156.5284235
2861,128040.124434163
2862,211710.755442138
2863,194148.268920516
2864,175227.04627204
2865,150002.876939671
2866,134664.73451402
2867,109277.232824844
2868,111487.926132621
2869,118406.322114092
2870,124367.996026558
2871,114665.641677995
2872,92655.9501046476
2873,99704.8951699119
2874,112296.219373155
2875,119144.189009019
2876,159401.285816631
2877,137477.599853454
2878,152916.183705555
2879,138191.434647698
2880,139968.889857721
2881,140645.326452289
2882,197248.740094371
2883,208937.798562358
2884,209245.403911752
2885,181638.131591104
2886,206742.806268716
2887,115075.485733706
2888,126359.534866986
2889,105683.107616879
2890,119209.080032826
2891,129364.827562999
2892,100189.327981017
2893,91637.0575743662
2894,85121.2457501449
2895,304272.202253969
2896,299076.440775771
2897,178371.788047559
2898,135950.40129818
2899,183540.478881933
2900,163222.906279747
2901,213621.303531751
2902,212445.883228279
2903,375658.076262561
2904,330662.256241929
2905,146960.586667015
2906,146362.341179158
2907,109455.187840377
2908,121099.841593134
2909,130027.815434269
2910,87695.0841345947
2911,93291.7808731132
2912,156954.326178517
2913,90569.2239004248
2914,89210.1292935212
2915,89446.3468452069
2916,92776.7762275949
2917,109040.621808875
2918,121360.251099603
2919,185910.569407163
